timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1669272613091464531, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613107914573, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613125913903, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613144597719, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613161022881, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613179995869, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613198251761, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272613233236088, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613254640162, 42, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613272836140, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613289543929, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613308425994, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613325562652, 42, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613342850527, 42, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613361819609, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613380273214, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613397964292, 42, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613414597116, 42, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613431159847, 42, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613449138067, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613465680079, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613485028700, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613504213530, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613522448740, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613539752828, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613556906840, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613573609299, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613591378736, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613608135130, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613627677696, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613646618030, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613664949666, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613682377545, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613699431112, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613716474042, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272613736345784, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613757198057, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613774221491, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613791588589, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613811793739, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613831701170, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613851606150, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613871273310, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613890290103, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613908549732, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613926698378, 43, 75, 280, 0, 0, 3825, 21944, 0, 1365, 1350, 6500, 7001, 2
1669272613945069203, 43, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613964537464, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613968082002, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613971552571, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613975034146, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613978577251, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613984145052, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613987611590, 44, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613991077213, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613994541902, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272613998085358, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614004736533, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614008266167, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614011789231, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614015181554, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614018727547, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614025338107, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614028895956, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614032409566, 45, 95, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614036511778, 45, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614040000784, 45, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614046069665, 45, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614049493387, 45, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614052936378, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614056335095, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614059686444, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614069438062, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614072805122, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614076347317, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614079843948, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614085804705, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614089275790, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614092751936, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614096293095, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614099855837, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614106104182, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614109624365, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614113200528, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614116740624, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614120259948, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614125903940, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614129475845, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614132963568, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614136549146, 46, 186, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614140287414, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614144894178, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614148240055, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614151715809, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614155285274, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614158973720, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614162304342, 46, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614172070633, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614175471062, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614178829296, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614182274865, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614188106751, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614191564368, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614195058082, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614198540747, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614202083619, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614206650474, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614210145247, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614213619252, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614217116270, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614220589257, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614224077863, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614229968628, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614233366532, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614237050199, 47, 219, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614240542396, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614244007101, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614249711311, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614253161422, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614256560913, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614260017744, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614263506876, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614266938752, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614273184805, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614276660554, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614280096176, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614283602750, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614287074954, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614291731318, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614295225303, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614298686715, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614302225638, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614305718134, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614312515020, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614315974523, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
1669272614319544697, 47, 223, 280, 0, 0, 3825, 21944, 0, 1935, 1350, 6500, 7001, 2
