timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1669272688826276166, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688842833652, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688859170456, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688877497814, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688893848597, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688912932705, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688931604407, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688949454411, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688965975154, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688983502204, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272688999877617, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272689016568032, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272689034191213, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272689052826273, 43, 75, 280, 1, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272689070258952, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689109665406, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689130661871, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689147130850, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689163580862, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689180043733, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689196870751, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689215482832, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689233662132, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689250270998, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689266699113, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689284731183, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689301168045, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689318822898, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689337282319, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689354970784, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689371478093, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689388512415, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689406836358, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689423187872, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689440864054, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689459394559, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689477162930, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689494540852, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689511201844, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689529138379, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689545581546, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689562705555, 43, 75, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272689599083753, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689622721686, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689643972575, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689662871017, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689681999266, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689699864469, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689716349041, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689732854719, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689749433141, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689766248192, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689785124952, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689802928396, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689819430922, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689835908699, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689854518391, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689874065528, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689893805903, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689911838833, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689930283187, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689951466546, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689970935695, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272689991291634, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690011646717, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690032210868, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690052965241, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690073312380, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690093933572, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690114164687, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690134650318, 43, 75, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272690181199362, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690204002896, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690222024324, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690238557901, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690255737197, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690274526733, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690293692433, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690313324677, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690331455003, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690349125738, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690366883849, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690384546641, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690404902718, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690424660654, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690444969182, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690462045620, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690480823168, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690500895185, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690520354259, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690539014516, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690557849020, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690575811836, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690593088832, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690611508244, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690629286063, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690648979451, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690669270377, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690689803491, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690711160776, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690730842412, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690751511223, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690771381185, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690791870148, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690815845983, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690832669407, 43, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690852765683, 44, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690873389916, 44, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272690894274937, 44, 75, 280, 0, 0, 3825, 21944, 0, 1740, 1350, 6500, 7001, 2
1669272690915576723, 45, 120, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272690925870880, 45, 120, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272690929368771, 45, 120, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272690934973466, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690944147911, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690947585523, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690951034614, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690956687280, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690962143081, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690965753379, 46, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690969317829, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690972891916, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690977647611, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690981203378, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690984724081, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690988365598, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690991785891, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272690997422341, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691000880527, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691004395653, 47, 120, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691008308064, 47, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691011764382, 47, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691017121090, 47, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691020508387, 47, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691024012049, 47, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691027533492, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691030942827, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691034354237, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691039221957, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691042703145, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691047431382, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691050844998, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691054308814, 48, 268, 280, 0, 0, 3825, 21944, 4, 1845, 1350, 6500, 7001, 2
1669272691060063602, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691068515867, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691071991926, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691075616104, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691080801127, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691084274488, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691087629181, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691090988481, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691094369390, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691099256077, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691104440777, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691107802259, 48, 268, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691112716861, 48, 284, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691116170562, 48, 284, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691122000557, 48, 284, 280, 0, 0, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691126745739, 48, 284, 280, 46, 15, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691130388362, 48, 284, 280, 46, 15, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691134058629, 48, 284, 280, 46, 15, 3825, 21944, 4, 1830, 1350, 6500, 7001, 2
1669272691137685518, 48, 284, 280, 46, 15, 3825, 21944, 4, 1890, 1350, 6500, 7001, 2
