timestamp, temperature_gpu, power_draw_w, power_limit_w, utilization_gpu, utilization_memory, memory_used_mib, memory_free_mib, clocks_throttle_reasons_active, clocks_current_sm_mhz, clocks_applications_graphics_mhz, clocks_current_memory_mhz, clocks_max_memory_mhz, pstate
1669272542882289618, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272542900864538, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272542917996319, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272542935528195, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272542952051656, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272542970831075, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272542987259020, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543006756930, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543026139024, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543045683938, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543064366033, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543081989678, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543098495547, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543115142672, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543133977958, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543150663164, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543168467393, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543187953163, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543208061524, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543226433949, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543243806988, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543260350024, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543276873579, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543293478966, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543311206814, 40, 74, 280, 3, 0, 3819, 21950, 0, 1350, 1350, 6500, 7001, 2
1669272543352722908, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543378568683, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543398405778, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543414778980, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543432449308, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543451070553, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543469263569, 40, 74, 280, 3, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543486329934, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543502831930, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543520262367, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543536706445, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543554448183, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543573279272, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543591482777, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543608161239, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543624680018, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543642002321, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543658814847, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543676162718, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543694836909, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543712500561, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543728862075, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543745383972, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543763770888, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543780116937, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543797898353, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543816881412, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543834986357, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543852461211, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543869572403, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543886227544, 40, 74, 280, 0, 0, 3821, 21948, 0, 1350, 1350, 6500, 7001, 2
1669272543902663563, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272543941129575, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272543961596351, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272543980948285, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272543999954422, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544017980635, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544034837299, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544051812546, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544068291641, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544084832284, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544102129269, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544120604071, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544138189073, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544155343079, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544171887146, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544190476017, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544207075418, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544224094466, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544242844647, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544260585400, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544278340331, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544294880028, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544311434511, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544328099593, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544345891119, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544365193181, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544383404888, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544400353554, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544416947738, 40, 74, 280, 0, 0, 3823, 21946, 0, 1350, 1350, 6500, 7001, 2
1669272544457212344, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544479478586, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544496753080, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544514003157, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544531015259, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544548751644, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544568394219, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544587162061, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544605187769, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544621948953, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544638679105, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544656438516, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544673537644, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544691817441, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544711148992, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544730003141, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544748180900, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544765547032, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544782336426, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544798999161, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544815678942, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544833131695, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544851728244, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544869691743, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544887527932, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544904566054, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544921600651, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544939560066, 40, 74, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544956475230, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544976121976, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272544995154583, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272545013746210, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272545031461576, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272545048272954, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272545065133356, 40, 75, 280, 0, 0, 3825, 21944, 0, 1350, 1350, 6500, 7001, 2
1669272545094228939, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545097569906, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545100899760, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545105203903, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545108591285, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545111967343, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545115261254, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545118645912, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545122408794, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545126052046, 41, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545129454155, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545132872595, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545136283472, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545139865394, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545145466776, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545148788401, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545152125847, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545155534162, 42, 75, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545159267676, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545162570375, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545166680298, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545170042549, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545173465922, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545176836623, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545180307807, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545184711098, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545188087711, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545191590842, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545194880195, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545198769498, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545202134484, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545207812819, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545211055122, 42, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545214449462, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545217834951, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545221195350, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545224735241, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545228517138, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545231872094, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545235203344, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545238538679, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545241942849, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545246434210, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545249754965, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545253169187, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545256574401, 43, 144, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545259946277, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545263191570, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545268544926, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545271943823, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545275254708, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545278585006, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545281966985, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545285777140, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545292937011, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545296360679, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545300816009, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545304143793, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545309477634, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545312796836, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545316207605, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545319544165, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545322850509, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545326256846, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545331239583, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545334566233, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545337980962, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545341339970, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545344726356, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545348183905, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545352030228, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545355449029, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545358801967, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545362192347, 43, 180, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545365704689, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545371441439, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545374744457, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545378151612, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545381554006, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545384932788, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545388342049, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545392918650, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545396350387, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545399696875, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545404193498, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545407630155, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545413281530, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545416583837, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545420001708, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545423288077, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
1669272545426636308, 43, 181, 280, 0, 0, 3825, 21944, 0, 1950, 1350, 6500, 7001, 2
